cred_date,ship_city,ship_state,max_machine,account_id,year,month,day,weekday,weekday_str
2020-08-18,Marabá,PA,T3,0013j00002zOtGRAA0,2020,8,18,1,Ter
2020-08-18,Barra Mansa,RJ,T3,0013j00002zOwpAAAS,2020,8,18,1,Ter
2020-08-18,São Paulo,SP,T2,0013j00002zOjTfAAK,2020,8,18,1,Ter
2020-08-18,Cascavel,PR,T2,0013j00002zOM8cAAG,2020,8,18,1,Ter
2020-08-18,Campinas,SP,T1,0013j00002zOXNIAA4,2020,8,18,1,Ter
2020-08-18,São José dos Campos,SP,T1,0013j00002zOU9RAAW,2020,8,18,1,Ter
2020-08-18,Serrinha,BA,T2,0013j00002zOtqyAAC,2020,8,18,1,Ter
2020-08-18,Piraquara,PR,T2,0013j00002zOJPjAAO,2020,8,18,1,Ter
2020-08-18,Niterói,RJ,T2,0013j00002zOROnAAO,2020,8,18,1,Ter
2020-08-18,Rio de Janeiro,RJ,T1,0013j00002zOyOHAA0,2020,8,18,1,Ter
2020-08-18,Belo Horizonte,MG,T3,0013j00002zOR0dAAG,2020,8,18,1,Ter
2020-08-18,Itapevi,SP,T1,0013j00002zNFYkAAO,2020,8,18,1,Ter
2020-08-18,Brasília,DF,T3,0013j00002zOUjfAAG,2020,8,18,1,Ter
2020-08-18,Rio de Janeiro,RJ,T1,0013j00002zOlPpAAK,2020,8,18,1,Ter
2020-08-18,São Paulo,SP,T3,0013j00002zOwyNAAS,2020,8,18,1,Ter
2020-08-18,Porto Ferreira,SP,T2,0013j00002zOg19AAC,2020,8,18,1,Ter
2020-08-18,Canoas,RS,T1,0013j00002zOWYOAA4,2020,8,18,1,Ter
2020-08-18,Niterói,RJ,T2,0013j00002yyh0NAAQ,2020,8,18,1,Ter
2020-08-18,Itumbiara,GO,T3,0013j00002zOVadAAG,2020,8,18,1,Ter
2020-08-18,Capão da Canoa,RS,T3,0013j00002zOgFuAAK,2020,8,18,1,Ter
2020-08-18,São João de Meriti,RJ,T3,0013j00002zOyaMAAS,2020,8,18,1,Ter
2020-08-18,CODAJAS,AM,T1,0013j00002zOPOxAAO,2020,8,18,1,Ter
2020-08-18,Mossoró,RN,T2,0013j00002zOyLDAA0,2020,8,18,1,Ter
2020-08-18,Mossoró,RN,T2,0013j00002zOnWTAA0,2020,8,18,1,Ter
2020-08-18,São Gonçalo,RJ,T1,0013j00002z2EbbAAE,2020,8,18,1,Ter
2020-08-18,Tramandaí,RS,T2,0013j00002zNvigAAC,2020,8,18,1,Ter
2020-08-18,Londrina,PR,T2,0013j00002ynfZmAAI,2020,8,18,1,Ter
2020-08-18,Caraguatatuba,SP,T1,0013j00002zOCj9AAG,2020,8,18,1,Ter
2020-08-18,Fortaleza,CE,T3,0013j00002zOwqXAAS,2020,8,18,1,Ter
2020-08-18,Santos,SP,T3,0013j00002z1l2bAAA,2020,8,18,1,Ter
2020-08-18,Juazeiro do Norte,CE,T1,0013j00002zOUlkAAG,2020,8,18,1,Ter
2020-08-18,Olinda,PE,T2,0013j00002zOPQ0AAO,2020,8,18,1,Ter
2020-08-18,Aparecida,SP,T3,0013j00002z2C0YAAU,2020,8,18,1,Ter
2020-08-18,Santa Bárbara,MG,T1,0013j00002zOVPpAAO,2020,8,18,1,Ter
2020-08-18,Cabo de Santo Agostinho,PE,T3,0013j00002zOqLAAA0,2020,8,18,1,Ter
2020-08-18,São Sebastião,SP,T1,0013j00002zO0I8AAK,2020,8,18,1,Ter
2020-08-18,Maringá,PR,T2,0013j00002zOySwAAK,2020,8,18,1,Ter
2020-08-18,Araxá,MG,T3,0013j00002zOyMYAA0,2020,8,18,1,Ter
2020-08-18,Vinhedo,SP,T3,0013j00002zOXZSAA4,2020,8,18,1,Ter
2020-08-18,Paranaguá,PR,T3,0013j00002zOjd6AAC,2020,8,18,1,Ter
2020-08-18,Santa Cruz do Sul,RS,T2,0013j00002zOtulAAC,2020,8,18,1,Ter
2020-08-18,Rio de Janeiro,RJ,T2,0013j00002zOqIlAAK,2020,8,18,1,Ter
2020-08-18,Itaquaquecetuba,SP,T3,0013j00002zNn28AAC,2020,8,18,1,Ter
2020-08-18,Duque de Caxias,RJ,T1,0013j00002zOTRyAAO,2020,8,18,1,Ter
2020-08-18,Rolândia,PR,T3,0013j00002zOt5KAAS,2020,8,18,1,Ter
2020-08-18,Feira de Santana,BA,T3,0013j00002zOzC1AAK,2020,8,18,1,Ter
2020-08-18,Nova Iguaçu,RJ,T3,0013j00002yOOfgAAG,2020,8,18,1,Ter
2020-08-18,Belo Horizonte,MG,T2,0013j00002ynRrcAAE,2020,8,18,1,Ter
2020-08-18,São Gonçalo,RJ,T1,0013j00002zOX34AAG,2020,8,18,1,Ter
2020-08-18,Natal,RN,T2,0013j00002zOwiYAAS,2020,8,18,1,Ter
2020-08-18,São Paulo,SP,T3,0013j00002zOVvCAAW,2020,8,18,1,Ter
2020-08-18,Cuiabá,MT,T2,0013j00002zOPPlAAO,2020,8,18,1,Ter
2020-08-18,Serra,ES,T3,0013j00002zOcYYAA0,2020,8,18,1,Ter
2020-08-18,Belo Horizonte,MG,T2,0013j00002zNvW5AAK,2020,8,18,1,Ter
2020-08-18,Salvador,BA,T3,0013j00002zOwmBAAS,2020,8,18,1,Ter
2020-08-18,Tucuruí,PA,T3,0013j00002zOVOrAAO,2020,8,18,1,Ter
2020-08-18,Belford Roxo,RJ,T1,0013j00002zNG7aAAG,2020,8,18,1,Ter
2020-08-18,Osório,RS,T3,0013j00002zOjcmAAC,2020,8,18,1,Ter
2020-08-18,Niterói,RJ,T2,0013j00002zOjqkAAC,2020,8,18,1,Ter
2020-08-18,Glória do Goitá,PE,T2,0013j00002zOyhmAAC,2020,8,18,1,Ter
2020-08-18,Feira de Santana,BA,T3,0013j00002zOMeMAAW,2020,8,18,1,Ter
2020-08-18,Guaratuba,PR,T3,0013j00002zOWz5AAG,2020,8,18,1,Ter
2020-08-18,Natal,RN,T1,0013j00002zOUDnAAO,2020,8,18,1,Ter
2020-08-18,Jaboatão dos Guararapes,PE,T2,0013j00002zOmV0AAK,2020,8,18,1,Ter
2020-08-18,Mineiros,GO,T2,0013j00002zOcr1AAC,2020,8,18,1,Ter
2020-08-18,Ponta Grossa,PR,T3,0013j00002zOcpPAAS,2020,8,18,1,Ter
2020-08-18,Monte Alegre,PA,T1,0013j00002zOyfgAAC,2020,8,18,1,Ter
2020-08-18,Petrolina,PE,T1,0013j00002zOWJsAAO,2020,8,18,1,Ter
2020-08-18,Carapicuíba,SP,T2,0013j00002zOjiBAAS,2020,8,18,1,Ter
2020-08-18,Campos dos Goytacazes,RJ,T2,0013j00002zOXJoAAO,2020,8,18,1,Ter
2020-08-18,São Luís,MA,T2,0011L00002VZ5E1QAL,2020,8,18,1,Ter
2020-08-18,Jales,SP,T3,0013j00002zOtC6AAK,2020,8,18,1,Ter
2020-08-18,Salvador,BA,T3,0013j00002zOg0uAAC,2020,8,18,1,Ter
2020-08-18,Porto Alegre,RS,T3,0013j00002zOX05AAG,2020,8,18,1,Ter
2020-08-18,São Paulo,SP,T2,0013j00002zOYAdAAO,2020,8,18,1,Ter
2020-08-18,Monteiro,PB,T1,0013j00002zO5XeAAK,2020,8,18,1,Ter
2020-08-18,Itaboraí,RJ,T1,0013j00002zOV56AAG,2020,8,18,1,Ter
2020-08-18,Petrolândia,PE,T1,0013j00002zOUmxAAG,2020,8,18,1,Ter
2020-08-18,Votuporanga,SP,T2,0013j00002zOqDZAA0,2020,8,18,1,Ter
2020-08-18,São Paulo,SP,T3,0013j00002zOU3QAAW,2020,8,18,1,Ter
2020-08-18,Serra,ES,T3,0013j00002zOjUnAAK,2020,8,18,1,Ter
2020-08-18,Belém,PA,T1,0013j00002zOg8oAAC,2020,8,18,1,Ter
2020-08-18,Campina Grande,PB,T2,0013j00002zOyarAAC,2020,8,18,1,Ter
2020-08-18,Teresina,PI,T2,0013j00002zOqDuAAK,2020,8,18,1,Ter
2020-08-18,Goiânia,GO,T1,0013j00002zNk6RAAS,2020,8,18,1,Ter
2020-08-18,Pirenópolis,GO,T1,0011L00002UYad2QAD,2020,8,18,1,Ter
2020-08-18,Parnaíba,PI,T1,0013j00002zOEjZAAW,2020,8,18,1,Ter
2020-08-18,Itamogi,MG,T3,0013j00002zOMy7AAG,2020,8,18,1,Ter
2020-08-18,recife,PE,T1,0013j00002zOcckAAC,2020,8,18,1,Ter
2020-08-18,Rio de Janeiro,RJ,T2,0013j00002zOttEAAS,2020,8,18,1,Ter
2020-08-18,Rio de Janeiro,RJ,T2,0013j00002zOmX1AAK,2020,8,18,1,Ter
2020-08-18,Monte Carmelo,MG,T1,0013j00002zOq80AAC,2020,8,18,1,Ter
2020-08-18,Petrolina,PE,T3,0013j00002zOWLoAAO,2020,8,18,1,Ter
2020-08-18,São Bernardo do Campo,SP,T2,0013j00002zOTJVAA4,2020,8,18,1,Ter
2020-08-18,São Paulo,SP,T3,0013j00002z1eurAAA,2020,8,18,1,Ter
2020-08-18,São Francisco Xavier,SP,T3,0011L00002UYs2GQAT,2020,8,18,1,Ter
2020-08-18,Porto Seguro,BA,T2,0013j00002zOUmJAAW,2020,8,18,1,Ter
2020-08-18,São José dos Campos,SP,T3,0013j00002zOJS8AAO,2020,8,18,1,Ter
2020-08-18,São Paulo,SP,T3,0013j00002yywa2AAA,2020,8,18,1,Ter
2020-08-18,Fortaleza,CE,T3,0013j00002zOtH5AAK,2020,8,18,1,Ter
2020-08-18,Rio de Janeiro,RJ,T2,0013j00002zOqI6AAK,2020,8,18,1,Ter
2020-08-18,Cascavel,PR,T2,0013j00002zOqIeAAK,2020,8,18,1,Ter
2020-08-18,Macaé,RJ,T3,0013j00002zOyOpAAK,2020,8,18,1,Ter
2020-08-18,Camboriú,SC,T2,0013j00002zOwcLAAS,2020,8,18,1,Ter
2020-08-18,Guarujá,SP,T1,0013j00002zOg43AAC,2020,8,18,1,Ter
2020-08-18,Manaus,AM,T1,0013j00002zNgePAAS,2020,8,18,1,Ter
2020-08-18,Nova Iguaçu,RJ,T3,0013j00002zOjQRAA0,2020,8,18,1,Ter
2020-08-18,Osasco,SP,T2,0013j00002zOWbhAAG,2020,8,18,1,Ter
2020-08-18,Serrana,SP,T3,0013j00002zOtveAAC,2020,8,18,1,Ter
2020-08-18,Palmas,TO,T3,0013j00002zOfprAAC,2020,8,18,1,Ter
2020-08-18,Petrópolis,RJ,T2,0013j00002zOySGAA0,2020,8,18,1,Ter
2020-08-18,Niterói,RJ,T2,0013j00002zOX5NAAW,2020,8,18,1,Ter
2020-08-18,Barra da Estiva,BA,T2,0013j00002zOwueAAC,2020,8,18,1,Ter
2020-08-18,Passo Fundo,RS,T3,0013j00002zOwy7AAC,2020,8,18,1,Ter
2020-08-18,CABREUVA,SP,T3,0013j00002zOjezAAC,2020,8,18,1,Ter
2020-08-19,Brejo Santo,CE,T1,0013j00002zOqIBAA0,2020,8,19,2,Qua
2020-08-19,Uberaba,MG,T3,0013j00002zOcXaAAK,2020,8,19,2,Qua
2020-08-19,São Paulo,SP,T1,0013j00002twsZDAAY,2020,8,19,2,Qua
2020-08-19,Maracanaú,CE,T3,0013j00002zOX0DAAW,2020,8,19,2,Qua
2020-08-19,Contagem,MG,T2,0013j00002zOsulAAC,2020,8,19,2,Qua
2020-08-19,Matão,SP,T1,0013j00002zO34oAAC,2020,8,19,2,Qua
2020-08-19,Rio de Janeiro,RJ,T1,0013j00002zOwA3AAK,2020,8,19,2,Qua
2020-08-19,João Pessoa,PB,T2,0013j00002zOWLUAA4,2020,8,19,2,Qua
2020-08-19,Macapá,AP,T1,0013j00002zOtZ9AAK,2020,8,19,2,Qua
2020-08-19,Apucarana,PR,T2,0013j00002zOgIoAAK,2020,8,19,2,Qua
2020-08-19,Niterói,RJ,T2,0013j00002zOtFxAAK,2020,8,19,2,Qua
2020-08-19,Salvador,BA,T2,0013j00002zOtAiAAK,2020,8,19,2,Qua
2020-08-19,Franca,SP,T3,0013j00002zP3VKAA0,2020,8,19,2,Qua
2020-08-19,Patos de Minas,MG,T2,0013j00002zOluYAAS,2020,8,19,2,Qua
2020-08-19,Florianópolis,SC,T2,0013j00002zP6RjAAK,2020,8,19,2,Qua
2020-08-19,Caruaru,PE,T3,0013j00002zP9jcAAC,2020,8,19,2,Qua
2020-08-19,São Luís,MA,T1,0013j00002zOnWdAAK,2020,8,19,2,Qua
2020-08-19,Rio de Janeiro,RJ,T3,0013j00002zOlSeAAK,2020,8,19,2,Qua
2020-08-19,São Roque,SP,T2,0013j00002z1AzFAAU,2020,8,19,2,Qua
2020-08-19,Paulista,PE,T3,0013j00002zOza8AAC,2020,8,19,2,Qua
2020-08-19,Jundiaí,SP,T3,0013j00002zOqA6AAK,2020,8,19,2,Qua
2020-08-19,Petrópolis,RJ,T2,0013j00002zO5sIAAS,2020,8,19,2,Qua
2020-08-19,Campos dos Goytacazes,RJ,T2,0013j00002zP3LxAAK,2020,8,19,2,Qua
2020-08-19,Mossoró,RN,T3,0013j00002zPBiUAAW,2020,8,19,2,Qua
2020-08-19,Maceió,AL,T2,0013j00002zPA9pAAG,2020,8,19,2,Qua
2020-08-19,Espírito Santo do Pinhal,SP,T3,0013j00002zOtp7AAC,2020,8,19,2,Qua
2020-08-19,Barcarena,PA,T1,0013j00002zOjQ7AAK,2020,8,19,2,Qua
2020-08-19,Belém,PA,T1,0013j00002zOjr3AAC,2020,8,19,2,Qua
2020-08-19,Rio de Janeiro,RJ,T2,0013j00002zOqSQAA0,2020,8,19,2,Qua
2020-08-19,São Paulo,SP,T1,0013j00002zOQvyAAG,2020,8,19,2,Qua
2020-08-19,Rio de Janeiro,RJ,T2,0013j00002zOqQdAAK,2020,8,19,2,Qua
2020-08-19,São Paulo,SP,T2,0013j00002zP9jVAAS,2020,8,19,2,Qua
2020-08-19,Vila Velha,ES,T1,0013j00002zOlsDAAS,2020,8,19,2,Qua
2020-08-19,Mandaguari,PR,T2,0013j00002zPBmCAAW,2020,8,19,2,Qua
2020-08-19,Itu,SP,T3,0013j00002zP6MfAAK,2020,8,19,2,Qua
2020-08-19,Rio de Janeiro,RJ,T1,0013j00002zPBcSAAW,2020,8,19,2,Qua
2020-08-19,Brasília,DF,T2,0013j00002zOstOAAS,2020,8,19,2,Qua
2020-08-19,Colombo,PR,T1,0013j00002zOFg9AAG,2020,8,19,2,Qua
2020-08-19,São Joaquim de Bicas,MG,T2,0013j00002zP0dAAAS,2020,8,19,2,Qua
2020-08-19,São Gonçalo,RJ,T3,0013j00002zPCVgAAO,2020,8,19,2,Qua
2020-08-19,São Paulo,SP,T2,0013j00002zOwt7AAC,2020,8,19,2,Qua
2020-08-19,Tubarão,SC,T2,0013j00002zOqK1AAK,2020,8,19,2,Qua
2020-08-19,Cuiabá,MT,T3,0013j00002yp3KAAAY,2020,8,19,2,Qua
2020-08-19,Goiânia,GO,T3,0013j00002zOt4IAAS,2020,8,19,2,Qua
2020-08-19,Fernandópolis,SP,T3,0013j00002zOd3CAAS,2020,8,19,2,Qua
2020-08-19,Brasília,DF,T2,0013j00002zOnN3AAK,2020,8,19,2,Qua
2020-08-19,Fortaleza,CE,T2,0013j00002zOq3UAAS,2020,8,19,2,Qua
2020-08-19,São Paulo,SP,T3,0013j00002zOd2iAAC,2020,8,19,2,Qua
2020-08-19,Salvador,BA,T3,0013j00002zP9u5AAC,2020,8,19,2,Qua
2020-08-19,Curitiba,PR,T1,0013j00002zOwxGAAS,2020,8,19,2,Qua
2020-08-19,Ouriçangas,BA,T2,0013j00002zOjOmAAK,2020,8,19,2,Qua
2020-08-19,Brasília,DF,T3,0013j00002zP3XoAAK,2020,8,19,2,Qua
2020-08-19,Nossa Senhora do Socorro,SE,T3,0013j00002zPBuuAAG,2020,8,19,2,Qua
2020-08-19,São Paulo,SP,T2,0013j00002zOqFVAA0,2020,8,19,2,Qua
2020-08-19,Salvador,BA,T2,0013j00002zPCMeAAO,2020,8,19,2,Qua
2020-08-19,Belo Horizonte,MG,T1,0013j00002z05oUAAQ,2020,8,19,2,Qua
2020-08-19,Salvador,BA,T2,0013j00002zOPcGAAW,2020,8,19,2,Qua
2020-08-19,Rio de Janeiro,RJ,T1,0013j00002zPCMtAAO,2020,8,19,2,Qua
2020-08-19,São Paulo,SP,T3,0013j00002zOzIdAAK,2020,8,19,2,Qua
2020-08-19,Tubarão,SC,T2,0013j00002zP6VHAA0,2020,8,19,2,Qua
2020-08-19,Birigüi,SP,T3,0013j00002zP5vUAAS,2020,8,19,2,Qua
2020-08-19,Brasília,DF,T1,0013j00002zNYxvAAG,2020,8,19,2,Qua
2020-08-19,Campos dos Goytacazes,RJ,T3,0013j00002zPAg4AAG,2020,8,19,2,Qua
2020-08-19,Brasília,DF,T2,0013j00002zOyh8AAC,2020,8,19,2,Qua
2020-08-19,Contagem,MG,T2,0013j00002zOjkqAAC,2020,8,19,2,Qua
2020-08-19,São Bernardo,MA,T1,0013j00002zPBltAAG,2020,8,19,2,Qua
2020-08-19,Itaperuna,RJ,T3,0013j00002tv4OeAAI,2020,8,19,2,Qua
2020-08-19,São Paulo,SP,T2,0013j00002zNJVIAA4,2020,8,19,2,Qua
2020-08-19,Rio de Janeiro,RJ,T1,0013j00002yleeDAAQ,2020,8,19,2,Qua
2020-08-19,São Paulo,SP,T2,0013j00002zOwvmAAC,2020,8,19,2,Qua
2020-08-19,Campo Mourão,PR,T2,0013j00002zP9sOAAS,2020,8,19,2,Qua
2020-08-19,Salvador,BA,T3,0013j00002zOm57AAC,2020,8,19,2,Qua
2020-08-19,Fortaleza,CE,T2,0013j00002zP6AxAAK,2020,8,19,2,Qua
2020-08-19,Várzea Grande,MT,T3,0013j00002zPA9OAAW,2020,8,19,2,Qua
2020-08-19,Birigüi,SP,T2,0013j00002zP9z9AAC,2020,8,19,2,Qua
2020-08-19,Manaus,AM,T2,0013j00002zOyGMAA0,2020,8,19,2,Qua
2020-08-19,São Paulo,SP,T1,0013j00002zNhHWAA0,2020,8,19,2,Qua
2020-08-19,Jardinópolis,SP,T1,0013j00002zP69LAAS,2020,8,19,2,Qua
2020-08-19,São Paulo,SP,T3,0013j00002zPAEuAAO,2020,8,19,2,Qua
2020-08-19,Aparecida de Goiânia,GO,T2,0013j00002zOjP5AAK,2020,8,19,2,Qua
2020-08-19,Monte Carmelo,MG,T2,0013j00002zPCNAAA4,2020,8,19,2,Qua
2020-08-19,Cláudio,MG,T3,0013j00002zP65eAAC,2020,8,19,2,Qua
2020-08-19,Cuiabá,MT,T1,0013j00002zOjWBAA0,2020,8,19,2,Qua
2020-08-19,Fazenda Rio Grande,PR,T3,0013j00002zOcfFAAS,2020,8,19,2,Qua
2020-08-19,Alfenas,MG,T2,0013j00002zOnKYAA0,2020,8,19,2,Qua
2020-08-19,Cabo Frio,RJ,T3,0013j00002zOsoxAAC,2020,8,19,2,Qua
2020-08-19,Porto Alegre,RS,T3,0013j00002zPAg5AAG,2020,8,19,2,Qua
2020-08-19,Natal,RN,T2,0013j00002zOzdMAAS,2020,8,19,2,Qua
2020-08-19,Porto Nacional,TO,T3,0013j00002zP3JJAA0,2020,8,19,2,Qua
2020-08-19,Ibirité,MG,T2,0013j00002zOq9XAAS,2020,8,19,2,Qua
2020-08-19,Porto Alegre,RS,T2,0013j00002zOWXkAAO,2020,8,19,2,Qua
2020-08-19,PAU DOS FERROS,RN,T2,0013j00002zOEPKAA4,2020,8,19,2,Qua
2020-08-19,Votuporanga,SP,T1,0013j00002zOjlyAAC,2020,8,19,2,Qua
2020-08-19,Guarulhos,SP,T2,0013j00002zOlIAAA0,2020,8,19,2,Qua
2020-08-19,São Gonçalo,RJ,T2,0013j00002zOsyDAAS,2020,8,19,2,Qua
2020-08-19,Chã de Alegria,PE,T2,0013j00002zPAKmAAO,2020,8,19,2,Qua
2020-08-19,Macatuba,SP,T2,0013j00002zP6ZxAAK,2020,8,19,2,Qua
2020-08-19,Rio de Janeiro,RJ,T3,0013j00002zP9gWAAS,2020,8,19,2,Qua
2020-08-19,São Paulo,SP,T2,0013j00002zOsv3AAC,2020,8,19,2,Qua
2020-08-19,Jaboatão dos Guararapes,PE,T3,0013j00002zPC2tAAG,2020,8,19,2,Qua
2020-08-19,Salvador,BA,T2,0013j00002zOlFwAAK,2020,8,19,2,Qua
2020-08-19,Blumenau,SC,T2,0013j00002zOyaXAAS,2020,8,19,2,Qua
2020-08-19,Palmital,SP,T2,0013j00002zPBcwAAG,2020,8,19,2,Qua
2020-08-19,Teresina,PI,T1,0013j00002zOk3sAAC,2020,8,19,2,Qua
2020-08-19,Eusébio,CE,T1,0013j00002zOd2OAAS,2020,8,19,2,Qua
2020-08-19,São Luís,MA,T2,0013j00002zOlzBAAS,2020,8,19,2,Qua
2020-08-19,Vitória da Conquista,BA,T2,0013j00002z1TzJAAU,2020,8,19,2,Qua
2020-08-19,Araruama,RJ,T3,0013j00002z1CJtAAM,2020,8,19,2,Qua
2020-08-19,Colombo,PR,T2,0013j00002zOwtWAAS,2020,8,19,2,Qua
2020-08-19,Poconé,MT,T1,0013j00002zOlpnAAC,2020,8,19,2,Qua
2020-08-19,São Paulo,SP,T2,0013j00002zOt4LAAS,2020,8,19,2,Qua
2020-08-19,Brasília,DF,T3,0013j00002zOtO2AAK,2020,8,19,2,Qua
2020-08-19,Nova Iguaçu,RJ,T1,0013j00002zOtsWAAS,2020,8,19,2,Qua
2020-08-19,Nova Iguaçu,RJ,T1,0013j00002zP9vRAAS,2020,8,19,2,Qua
2020-08-19,Aparecida de Goiânia,GO,T3,0013j00002zOUxbAAG,2020,8,19,2,Qua
2020-08-19,Rio de Janeiro,RJ,T2,0013j00002zOyNhAAK,2020,8,19,2,Qua
2020-08-19,Campina Grande,PB,T1,0013j00002zP0bnAAC,2020,8,19,2,Qua
2020-08-19,Luziânia,GO,T1,0013j00002zOlwtAAC,2020,8,19,2,Qua
2020-08-19,Macapá,AP,T2,0013j00002zP6KFAA0,2020,8,19,2,Qua
2020-08-19,São Paulo,SP,T3,0013j00002zOjxbAAC,2020,8,19,2,Qua
2020-08-19,Resende,RJ,T3,0013j00002zOx5cAAC,2020,8,19,2,Qua
2020-08-19,São Paulo,SP,T2,0013j00002zOlwLAAS,2020,8,19,2,Qua
2020-08-19,Londrina,PR,T3,0013j00002zP3GdAAK,2020,8,19,2,Qua
2020-08-19,Itumbiara,GO,T2,0013j00002zOjnpAAC,2020,8,19,2,Qua
2020-08-19,São Pedro da Aldeia,RJ,T3,0013j00002zP9u4AAC,2020,8,19,2,Qua
2020-08-19,Placas,PA,T2,0013j00002zOcpKAAS,2020,8,19,2,Qua
2020-08-19,Volta Redonda,RJ,T2,0013j00002yzcMMAAY,2020,8,19,2,Qua
2020-08-19,Itaperuna,RJ,T3,0013j00002zPAGjAAO,2020,8,19,2,Qua
2020-08-19,Presidente Prudente,SP,T2,0013j00002zOtSrAAK,2020,8,19,2,Qua
2020-08-19,Dias D'Ávila,BA,T1,0013j00002zP6SeAAK,2020,8,19,2,Qua
2020-08-19,Ourinhos,SP,T2,0013j00002zOqTtAAK,2020,8,19,2,Qua
2020-08-19,Novo Hamburgo,RS,T3,0013j00002zOqV9AAK,2020,8,19,2,Qua
2020-08-19,São Paulo,SP,T1,0013j00002zOlrPAAS,2020,8,19,2,Qua
2020-08-19,Rio de Janeiro,RJ,T3,0013j00002zNJ3OAAW,2020,8,19,2,Qua
2020-08-19,São Gonçalo,RJ,T2,0013j00002zPCUsAAO,2020,8,19,2,Qua
2020-08-19,Cabo Frio,RJ,T3,0013j00002zP3bRAAS,2020,8,19,2,Qua
2020-08-19,Bauru,SP,T2,0013j00002u42WXAAY,2020,8,19,2,Qua
2020-08-19,Contagem,MG,T2,0013j00002zPBpLAAW,2020,8,19,2,Qua
2020-08-19,Joinville,SC,T2,0013j00002zOzYvAAK,2020,8,19,2,Qua
2020-08-19,Cascavel,PR,T2,0013j00002zOlDPAA0,2020,8,19,2,Qua
2020-08-19,Porto Seguro,BA,T1,0013j00002zOszRAAS,2020,8,19,2,Qua
2020-08-19,Armazém,SC,T3,0013j00002zOXbJAAW,2020,8,19,2,Qua
2020-08-19,Santa Luzia,MG,T2,0013j00002zOs96AAC,2020,8,19,2,Qua
2020-08-19,São Gonçalo,RJ,T2,0013j00002zOwovAAC,2020,8,19,2,Qua
2020-08-19,Aparecida de Goiânia,GO,T3,0013j00002zPBoxAAG,2020,8,19,2,Qua
2020-08-19,Criciúma,SC,T2,0013j00002zPBjcAAG,2020,8,19,2,Qua
2020-08-19,Paulista,PE,T3,0013j00002zP6OVAA0,2020,8,19,2,Qua
2020-08-19,Guarulhos,SP,T2,0013j00002zPBskAAG,2020,8,19,2,Qua
2020-08-19,Rio de Janeiro,RJ,T3,0013j00002zOcbcAAC,2020,8,19,2,Qua
2020-08-19,Feira de Santana,BA,T2,0013j00002zNLjzAAG,2020,8,19,2,Qua
2020-08-19,São Paulo,SP,T2,0013j00002zPA6FAAW,2020,8,19,2,Qua
2020-08-19,São Francisco,SP,T1,0013j00002zOPS1AAO,2020,8,19,2,Qua
2020-08-19,Serra,ES,T1,0013j00002zOtKEAA0,2020,8,19,2,Qua
2020-08-19,Ilhéus ,BA,T3,0013j00002zPAHmAAO,2020,8,19,2,Qua
2020-08-19,Sorocaba,SP,T3,0013j00002zOyTaAAK,2020,8,19,2,Qua
2020-08-19,São João de Meriti,RJ,T1,0013j00002zPBzHAAW,2020,8,19,2,Qua
2020-08-19,Salvador,BA,T3,0013j00002zPAAbAAO,2020,8,19,2,Qua
2020-08-19,Sorocaba,SP,T1,0013j00002z0V26AAE,2020,8,19,2,Qua
2020-08-19,Maceió,AL,T2,0013j00002zOyNmAAK,2020,8,19,2,Qua
2020-08-19,Salvador,BA,T2,0013j00002zPCODAA4,2020,8,19,2,Qua
2020-08-19,Potim,SP,T3,0013j00002zP6JeAAK,2020,8,19,2,Qua
2020-08-19,Feira de Santana,BA,T3,0013j00002zOqAlAAK,2020,8,19,2,Qua
2020-08-19,Janaúba,MG,T3,0013j00002zPAFXAA4,2020,8,19,2,Qua
2020-08-19,Barueri,SP,T3,0013j00002zPAGWAA4,2020,8,19,2,Qua
2020-08-19,São José,SC,T3,0013j00002u21ucAAA,2020,8,19,2,Qua
2020-08-19,ASSUNCAO,PB,T3,0013j00002zP38PAAS,2020,8,19,2,Qua
2020-08-19,Cabo Frio,RJ,T1,0013j00002zO10RAAS,2020,8,19,2,Qua
2020-08-19,São Paulo,SP,T3,0013j00002zOlwjAAC,2020,8,19,2,Qua
2020-08-19,Rio de Janeiro,RJ,T3,0013j00002zP6UxAAK,2020,8,19,2,Qua
2020-08-19,Jaraguá do Sul,SC,T3,0013j00002zP3YwAAK,2020,8,19,2,Qua
2020-08-19,Vila Velha,ES,T1,0013j00002zOlyRAAS,2020,8,19,2,Qua
2020-08-19,Paulínia,SP,T3,0013j00002zOtWzAAK,2020,8,19,2,Qua
2020-08-19,Boa Esperança,MG,T2,0013j00002zPCYpAAO,2020,8,19,2,Qua
2020-08-19,Vargem Grande Paulista,SP,T2,0013j00002zOqHlAAK,2020,8,19,2,Qua
2020-08-19,Campinas,SP,T1,0013j00002zOmyEAAS,2020,8,19,2,Qua
2020-08-19,Praia Grande,SP,T2,0013j00002u3lcTAAQ,2020,8,19,2,Qua
2020-08-19,São Paulo,SP,T2,0013j00002zOk9WAAS,2020,8,19,2,Qua
2020-08-19,Castanhal,PA,T1,0013j00002zPBxBAAW,2020,8,19,2,Qua
2020-08-19,Niterói,RJ,T3,0013j00002zOwpUAAS,2020,8,19,2,Qua
2020-08-19,Joinville,SC,T3,0013j00002zOg3QAAS,2020,8,19,2,Qua
2020-08-19,São Paulo,SP,T1,0013j00002z0xPwAAI,2020,8,19,2,Qua
